Book Id,Title,Author,Author l-f,Additional Authors,ISBN,ISBN13,My Rating,Average Rating,Publisher,Binding,Number of Pages,Year Published,Original Publication Year,Date Read,Date Added,Bookshelves,Bookshelves with positions,Exclusive Shelf,My Review,Spoiler,Private Notes,Read Count,Recommended For,Recommended By,Owned Copies,Original Purchase Date,Original Purchase Location,Condition,Condition Description,BCID
12021,The Crow Road,Iain Banks,"Banks, Iain",,"=""""","=""""",0,4.07,Abacus,Paperback,501,1993,1992,,2017/04/13,"to-read, fiction, kindle","to-read (#282), fiction (#333), kindle (#197)",to-read,,,,0,,,0,,,,,
5107,The Catcher in the Rye,J.D. Salinger,"Salinger, J.D.",,"=""0316769177""","=""9780316769174""",4,3.81,Back Bay Books,Paperback,277,2001,1951,,2014/02/09,"read-again, bbc, fiction, classics, banned, kindle","read-again (#2), bbc (#76), fiction (#289), classics (#95), banned (#5), kindle (#196)",read,,,,1,,,0,,,,,
4708,The Beautiful and Damned,F. Scott Fitzgerald,"Fitzgerald, F. Scott","Kermit Vanderbilt, Monty, Magnolia Books","=""0743451503""","=""9780743451505""",0,3.74,Simon & Schuster,Paperback,422,2002,1922,,2014/04/30,"to-read, fiction, life-changing, kindle","to-read (#141), fiction (#171), life-changing (#11), kindle (#191)",to-read,,,,0,,,0,,,,,
185404,"The Autobiography of Charles Darwin, 1809–82",Charles Darwin,"Darwin, Charles",Nora Barlow,"=""0393310698""","=""9780393310696""",0,3.84,W.W. Norton & Company,Paperback,224,1993,1887,,2017/04/13,"to-read, biography, biology, history, history-of-science, kindle, nonfiction, science","to-read (#281), biography (#43), biology (#67), history (#83), history-of-science (#50), kindle (#190), nonfiction (#181), science (#143)",to-read,,,,0,,,0,,,,,
3985,The Amazing Adventures of Kavalier & Clay,Michael Chabon,"Chabon, Michael",,"=""0312282990""","=""9780312282998""",0,4.18,Picador USA,Paperback,639,2001,2000,,2014/02/09,"to-read, top-100-lifetime, fiction, kindle","to-read (#58), top-100-lifetime (#84), fiction (#110), kindle (#188)",to-read,,,,0,,,0,,,,,
12009,The Algebraist,Iain M. Banks,"Banks, Iain M.",,"=""1597800449""","=""9781597800440""",0,4.02,Night Shade Books,Paperback,434,2006,2004,,2017/04/13,"to-read, fiction, kindle, science-fiction, space","to-read (#280), fiction (#332), kindle (#187), science-fiction (#36), space (#33)",to-read,,,,0,,,0,,,,,
53835,The Age of Innocence,Edith Wharton,"Wharton, Edith",Maureen Howard,"=""159308143X""","=""9781593081430""",0,3.96,Barnes  Noble Classics,Paperback,293,2004,1920,,2014/02/09,"to-read, top-100-lifetime, classics, history, fiction, award-winning, kindle","to-read (#57), top-100-lifetime (#83), classics (#81), history (#16), fiction (#223), award-winning (#34), kindle (#186)",to-read,,,,0,,,0,,,,,
32261,Tess of the D'Urbervilles,Thomas Hardy,"Hardy, Thomas","Margaret R. Higonnet, Tim Dolin","=""""","=""""",0,3.82,Penguin Classics,Paperback,518,2003,1891,,2015/08/16,"to-read, bbc, fiction, history, kindle","to-read (#227), bbc (#73), fiction (#287), history (#54), kindle (#184)",to-read,,,,0,,,0,,,,,
7937744,Surface Detail (Culture #9),Iain M. Banks,"Banks, Iain M.",,"=""0316123404""","=""9780316123402""",0,4.24,Orbit/Hachette Book Group ,Hardcover,627,2010,2010,,2017/04/13,"to-read, fiction, kindle, science-fiction, space","to-read (#279), fiction (#331), kindle (#183), science-fiction (#35), space (#32)",to-read,,,,0,,,0,,,,,
5544,"Surely You're Joking, Mr. Feynman!: Adventures of a Curious Character",Richard P. Feynman,"Feynman, Richard P.",Микола Климчук,"=""0393316041""","=""9780393316049""",0,4.26,W. W. Norton & Company,Paperback,391,1997,1985,,2014/02/09,"to-read, science, guestroom, biography, nonfiction, history, history-of-science, kindle","to-read (#18), science (#2), guestroom (#2), biography (#10), nonfiction (#31), history (#23), history-of-science (#3), kindle (#182)",to-read,,,,0,,,0,,,,,
14935,Sense and Sensibility,Jane Austen,"Austen, Jane","Ros Ballaster, Rosalind Ballaster, Tony Tanner","=""""","=""""",0,4.08,Penguin Books,Paperback,409,2003,1811,,2015/08/16,"to-read, bbc, fiction, classics, kindle","to-read (#226), bbc (#38), fiction (#283), classics (#92), kindle (#178)",to-read,,,,0,,,0,,,,,
2932,"Robinson Crusoe (Robinson Crusoe, #1)",Daniel Defoe,"Defoe, Daniel","Virginia Woolf, Franciszek Mirandola, Samuli Suomalainen","=""""","=""""",0,3.68,Modern Library,Paperback,320,2001,1719,,2014/02/09,"to-read, fiction, classics, kindle","to-read (#97), fiction (#141), classics (#42), kindle (#177)",to-read,,,,0,,,0,,,,,
28877,"Red Dragon (Hannibal Lecter, #1)",Thomas  Harris,"Harris, Thomas",,"=""""","=""""",0,4.04,Dutton,Hardcover,454,2000,1981,,2014/03/23,"fiction, to-read, kindle","fiction (#157), to-read (#135), kindle (#176)",to-read,,,,0,,,0,,,,,
5899779,"Pride and Prejudice and Zombies (Pride and Prejudice and Zombies, #1)",Seth Grahame-Smith,"Grahame-Smith, Seth",Jane Austen,"=""1594743347""","=""9781594743344""",0,3.31,Quirk Classics,Paperback,320,2009,2009,,2014/02/09,"to-read, fiction, kindle","to-read (#14), fiction (#15), kindle (#175)",to-read,,,,0,,,0,,,,,
2156,Persuasion,Jane Austen,"Austen, Jane","Deidre Shauna Lynch, James Kinsley","=""0192802631""","=""9780192802637""",0,4.14,Oxford University Press,Paperback,249,2004,1817,,2015/08/16,"to-read, bbc, classics, fiction, kindle","to-read (#232), bbc (#91), classics (#99), fiction (#295), kindle (#172)",to-read,,,,0,,,0,,,,,
3228917,Outliers: The Story of Success,Malcolm Gladwell,"Gladwell, Malcolm",,"=""0316017922""","=""9780316017923""",0,4.18,"Little, Brown and Company",Hardcover,309,2008,2008,,2014/02/09,"to-read, from-mike, kindle, nonfiction, science","to-read (#82), from-mike (#14), kindle (#170), nonfiction (#178), science (#142)",to-read,,,,0,,,0,,,,,
70401,On the Road,Jack Kerouac,"Kerouac, Jack",,"=""0140042598""","=""9780140042597""",0,3.62,Penguin Books,Paperback,307,1976,1957,,2014/02/09,"to-read, top-100-lifetime, fiction, classics, bbc, biography, kindle","to-read (#54), top-100-lifetime (#78), fiction (#109), classics (#56), bbc (#49), biography (#26), kindle (#168)",to-read,,,,0,,,0,,,,,
31548,Of Human Bondage,W. Somerset Maugham,"Maugham, W. Somerset","Benjamin DeMott, Maeve Binchy","=""0451530179""","=""9780451530172""",0,4.12,Signet,Paperback,684,2007,1915,,2014/02/09,"to-read, top-100-lifetime, kindle","to-read (#53), top-100-lifetime (#77), kindle (#165)",to-read,,,,0,,,0,,,,,
12497,No Country for Old Men,Cormac McCarthy,"McCarthy, Cormac",,"=""0375706674""","=""9780375706677""",0,4.12,Vintage,Paperback,309,2006,2005,,2014/02/09,"to-read, fiction, made-into-movie, kindle","to-read (#92), fiction (#138), made-into-movie (#36), kindle (#164)",to-read,,,,0,,,0,,,,,
16331,"Murder at the Vicarage (Miss Marple, #1)",Agatha Christie,"Christie, Agatha",,"=""1579126251""","=""9781579126254""",0,4.06,Black Dog & Leventhal Publishers,Hardcover,288,2006,1930,,2014/02/09,"to-read, fiction, kindle","to-read (#15), fiction (#17), kindle (#160)",to-read,,,,0,,,0,,,,,
4137,Me Talk Pretty One Day,David Sedaris,"Sedaris, David",,"=""0349113912""","=""9780349113913""",0,4.00,"Little, Brown and Company",Paperback,272,2001,2000,,2014/02/09,"to-read, top-100-lifetime, life-changing, kindle","to-read (#16), top-100-lifetime (#74), life-changing (#8), kindle (#155)",to-read,,,,0,,,0,,,,,
886066,"Matter (Culture, #8)",Iain M. Banks,"Banks, Iain M.",,"=""1841494186""","=""9781841494180""",0,4.09,Orbit,Paperback,593,2008,2008,,2017/04/13,"to-read, fiction, kindle, science-fiction, space","to-read (#276), fiction (#327), kindle (#154), science-fiction (#34), space (#31)",to-read,,,,0,,,0,,,,,
45032,Mansfield Park,Jane Austen,"Austen, Jane",Kathryn Sutherland,"=""0141439807""","=""9780141439808""",0,3.86,Penguin Books,Paperback,488,2003,1814,,2017/04/13,"to-read, fiction, kindle","to-read (#275), fiction (#326), kindle (#153)",to-read,,,,0,,,0,,,,,
12016,"Look to Windward (Culture, #7)",Iain M. Banks,"Banks, Iain M.",,"=""0743421922""","=""9780743421928""",0,4.20,Pocket Books/Simon & Schuster (NY),Paperback,483,2002,2000,,2014/10/21,"to-read, fiction, highly-recommended, kindle","to-read (#163), fiction (#203), highly-recommended (#7), kindle (#150)",to-read,,,,0,,,0,,,,,
12017,"Inversions (Culture, #6)",Iain M. Banks,"Banks, Iain M.",,"=""074341196X""","=""9780743411967""",0,3.93,Pocket Books,Paperback,343,2001,1998,,2017/04/11,"to-read, fiction, kindle, science-fiction","to-read (#274), fiction (#324), kindle (#144), science-fiction (#33)",to-read,,,,0,,,0,,,,,
159210,How the Scots Invented the Modern World,Arthur Herman,"Herman, Arthur",,"=""0609809997""","=""9780609809990""",0,3.93,Random House,Paperback,480,2002,2001,,2017/02/12,"to-read, history, learning, munger, nonfiction, kindle","to-read (#257), history (#76), learning (#27), munger (#3), nonfiction (#160), kindle (#139)",to-read,,,,0,,,0,,,,,
1420,Hamlet,William Shakespeare,"Shakespeare, William","Harold Bloom, Rex Gibson","=""0521618746""","=""9780521618748""",0,4.03,Cambridge University Press,Paperback,289,2005,1601,,2014/02/09,"to-read, top-100-lifetime, fiction, classics, bbc, guestroom, kindle","to-read (#25), top-100-lifetime (#15), fiction (#38), classics (#8), bbc (#3), guestroom (#15), kindle (#137)",to-read,,,,0,,,0,,,,,
12013,"Excession (Culture, #5)",Iain M. Banks,"Banks, Iain M.",,"=""0553575376""","=""9780553575378""",0,4.19,Random House Inc,Mass Market Paperback,500,1998,1996,,2017/04/11,"to-read, fiction, kindle, science-fiction","to-read (#273), fiction (#321), kindle (#130), science-fiction (#32)",to-read,,,,0,,,0,,,,,
6969,Emma,Jane Austen,"Austen, Jane",Fiona Stafford,"=""0141439580""","=""9780141439587""",0,4.03,Penguin Books,Paperback,474,2003,1815,,2015/08/16,"to-read, bbc, classics, fiction, kindle","to-read (#231), bbc (#90), classics (#98), fiction (#294), kindle (#127)",to-read,,,,0,,,0,,,,,
4406,East of Eden,John Steinbeck,"Steinbeck, John",,"=""0142000655""","=""9780142000656""",0,4.39,Penguin Books,Paperback,601,2002,1952,,2014/02/09,"to-read, top-100-lifetime, fiction, history, classics, kindle","to-read (#28), top-100-lifetime (#28), fiction (#47), history (#13), classics (#75), kindle (#126)",to-read,,,,0,,,0,,,,,
20663770,Death by Black Hole: And Other Cosmic Quandaries,Neil deGrasse Tyson,"Tyson, Neil deGrasse",,"=""039335038X""","=""9780393350388""",0,4.09,W. W. Norton  Company,Paperback,384,2014,2006,,2017/04/11,"kindle, learning, to-read, nonfiction, science, space","kindle (#124), learning (#40), to-read (#272), nonfiction (#174), science (#140), space (#29)",to-read,,,,1,,,0,,,,,
17231,"Darkly Dreaming Dexter (Dexter, #1)",Jeff Lindsay,"Lindsay, Jeff",,"=""""","=""""",0,3.89,Vintage Books,Paperback,288,2006,2004,,2014/02/09,"to-read, fiction, made-into-movie, kindle","to-read (#21), fiction (#24), made-into-movie (#11), kindle (#121)",to-read,,,,0,,,0,,,,,
17061,Coraline,Neil Gaiman,"Gaiman, Neil",Dave McKean,"=""0061139378""","=""9780061139376""",0,4.08,William Morrow Paperbacks,Paperback,162,2006,2002,,2014/02/09,"to-read, fiction, award-winning, kindle","to-read (#36), fiction (#60), award-winning (#33), kindle (#118)",to-read,,,,0,,,0,,,,,
3758,"Casino Royale (James Bond, #1)",Ian Fleming,"Fleming, Ian",,"=""014200202X""","=""9780142002025""",0,3.75,Penguin,Paperback,192,2002,1953,,2017/04/11,"to-read, classics, fiction, kindle, made-into-movie","to-read (#271), classics (#109), fiction (#317), kindle (#116), made-into-movie (#89)",to-read,,,,0,,,0,,,,,
4799,Cannery Row (Cannery Row #1),John Steinbeck,"Steinbeck, John",,"=""014200068X""","=""9780142000687""",4,4.05,Penguin Books,Paperback,181,2002,1945,2014/05/06,2014/02/09,"fiction, classics, kindle","fiction (#142), classics (#43), kindle (#114)",read,,,,1,,,0,,,,,
19380,Candide,Voltaire,"Voltaire, Voltaire",Sara Gioacchino Corcos,"=""0486266893""","=""9780486266893""",0,3.77,Dover Publications,Paperback,129,1991,1759,,2017/04/11,"to-read, classics, fiction, kindle, humor, philosophy","to-read (#270), classics (#108), fiction (#316), kindle (#113), humor (#9), philosophy (#17)",to-read,,,,0,,,0,,,,,
31242,Bleak House,Charles Dickens,"Dickens, Charles","Nicola Bradbury, Hablot Knight Browne","=""0143037617""","=""9780143037613""",0,4.01,Penguin Books,Paperback,1017,2006,1853,,2015/08/16,"to-read, bbc, fiction, kindle","to-read (#229), bbc (#81), fiction (#291), kindle (#108)",to-read,,,,0,,,0,,,,,
6867,Atonement,Ian McEwan,"McEwan, Ian",,"=""038572179X""","=""9780385721790""",0,3.92,Anchor Books,Paperback,351,2003,2001,,2014/02/09,"to-read, fiction, made-into-movie, bbc, award-winning, history, kindle","to-read (#38), fiction (#62), made-into-movie (#21), bbc (#35), award-winning (#14), history (#53), kindle (#107)",to-read,,,,0,,,0,,,,,
662,Atlas Shrugged,Ayn Rand,"Rand, Ayn","Leonard Peikoff, Jan de Voogt","=""0452011876""","=""9780452011878""",0,3.69,Plume,Paperback,1168,1999,1957,,2014/02/09,"to-read, fiction, classics, kindle","to-read (#43), fiction (#80), classics (#22), kindle (#106)",to-read,,,,0,,,0,,,,,
667,Anthem,Ayn Rand,"Rand, Ayn",,"=""0452281253""","=""9780452281257""",0,3.63,NAL,Paperback,105,1999,1938,,2015/04/19,"fiction, to-read, kindle","fiction (#233), to-read (#182), kindle (#105)",to-read,,,,0,,,0,,,,,
128029,A Thousand Splendid Suns,Khaled Hosseini,"Hosseini, Khaled",,"=""1594489505""","=""9781594489501""",0,4.40,Riverhead Books,Hardcover,372,2007,2007,,2014/02/09,"to-read, fiction, award-winning, kindle","to-read (#45), fiction (#90), award-winning (#32), kindle (#99)",to-read,,,,0,,,0,,,,,
3087,A Room with a View,E.M. Forster,"Forster, E.M.",,"=""1420925431""","=""9781420925432""",0,3.91,Digireads.com,Paperback,119,2005,1908,,2015/03/04,"fiction, classics, highly-recommended, to-read, kindle","fiction (#224), classics (#82), highly-recommended (#16), to-read (#175), kindle (#97)",to-read,,,,0,,,0,,,,,
32829,Journey to the Center of the Earth,Jules Verne,"Verne, Jules",,"=""0553213970""","=""9780553213973""",0,3.86,Bantam,Paperback,240,2006,1864,,2014/02/09,"to-read, fiction, classics, kindle","to-read (#81), fiction (#128), classics (#37), kindle (#96)",to-read,,,,0,,,0,,,,,
310612,A Confederacy of Dunces,John Kennedy Toole,"Toole, John Kennedy",Walker Percy,"=""0802130208""","=""9780802130204""",0,3.88,Grove Press,Paperback,394,1994,1980,,2015/08/16,"to-read, award-winning, bbc, fiction, humor, kindle","to-read (#217), award-winning (#6), bbc (#6), fiction (#267), humor (#6), kindle (#95)",to-read,,,,0,,,0,,,,,
31300,"A Caribbean Mystery (Miss Marple, #9)",Agatha Christie,"Christie, Agatha",,"=""0451199928""","=""9780451199928""",0,3.83,Signet,Paperback,224,2000,1964,,2017/04/11,"to-read, fiction, kindle","to-read (#269), fiction (#314), kindle (#92)",to-read,,,,0,,,0,,,,,
70535,"2001: A Space Odyssey (Space Odyssey, #1)",Arthur C. Clarke,"Clarke, Arthur C.",,"=""0451457994""","=""9780451457998""",0,4.16,Roc,Paperback,297,2000,1968,,2014/02/09,"to-read, fiction, made-into-movie, kindle","to-read (#91), fiction (#137), made-into-movie (#35), kindle (#91)",to-read,,,,0,,,0,,,,,
30201328,Reality Is Not What It Seems: The Journey to Quantum Gravity,Carlo Rovelli,"Rovelli, Carlo","Simon Carnell, Erica Segre","=""0735213925""","=""9780735213920""",0,4.33,Riverhead Books,Hardcover,280,2017,2014,,2017/03/31,"to-read, history-of-science, learning, science","to-read (#268), history-of-science (#49), learning (#38), science (#139)",to-read,,,,0,,,0,,,,,
42343,Blind Man's Bluff: The Untold Story of American Submarine Espionage,Sherry Sontag,"Sontag, Sherry","Christopher Drew, Annette Lawrence Drew","=""006097771X""","=""9780060977719""",0,4.21,William Morrow Paperbacks,Paperback,432,2000,1998,,2017/02/24,"to-read, diving, history, history-of-science, island, nonfiction, ocean, science","to-read (#266), diving (#17), history (#81), history-of-science (#48), island (#21), nonfiction (#170), ocean (#41), science (#136)",to-read,,,,0,,,0,,,,,
10884,Einstein: His Life and Universe,Walter Isaacson,"Isaacson, Walter",,"=""0743264738""","=""9780743264730""",0,4.14,Simon  Schuster,Hardcover,675,2007,2007,,2014/02/09,"to-read, from-mike, biography, history-of-science, kindle, nonfiction, science, highly-recommended, learning, munger","to-read (#6), from-mike (#2), biography (#2), history-of-science (#20), kindle (#46), nonfiction (#79), science (#78), highly-recommended (#80), learning (#36), munger (#15)",to-read,,,,0,,,0,,,,,
11337189,A Universe from Nothing: Why There Is Something Rather Than Nothing,Lawrence M. Krauss,"Krauss, Lawrence M.",Richard Dawkins,"=""145162445X""","=""9781451624458""",0,3.93,Atria Books,Hardcover,204,2012,2012,,2017/02/12,"to-read, learning, munger, nonfiction, science, philosophy","to-read (#264), learning (#35), munger (#14), nonfiction (#168), science (#135), philosophy (#15)",to-read,,,,0,,,0,,,,,
61535,The Selfish Gene,Richard Dawkins,"Dawkins, Richard",,"=""0199291152""","=""9780199291151""",0,4.15,"Oxford University Press, USA",Paperback,360,2006,1976,,2014/02/10,"to-read, biology, science, kindle, nonfiction, learning, munger, philosophy","to-read (#2), biology (#16), science (#25), kindle (#56), nonfiction (#82), learning (#32), munger (#10), philosophy (#14)",to-read,,,,0,,,0,,,,,
689941,Living Within Limits,Garrett Hardin,"Hardin, Garrett",,"=""0195093852""","=""9780195093858""",0,4.03,"Oxford University Press, USA",Paperback,352,1995,1993,,2017/02/12,"to-read, biology, learning, island, munger, nonfiction, science","to-read (#261), biology (#64), learning (#31), island (#19), munger (#9), nonfiction (#165), science (#133)",to-read,,,,0,,,0,,,,,
49234,The Third Chimpanzee: The Evolution and Future of the Human Animal,Jared Diamond,"Diamond, Jared",January Weiner,"=""0060845503""","=""9780060845506""",0,4.07,Harper Perennial,Paperback,407,2006,1991,,2017/02/12,"to-read, award-winning, biology, history, learning, munger, nonfiction, science","to-read (#260), award-winning (#29), biology (#63), history (#79), learning (#30), munger (#7), nonfiction (#163), science (#131)",to-read,,,,0,,,0,,,,,
441966,"A Matter of Degrees: What Temperature Reveals about the Past and Future of Our Species, Planet, and Universe",Gino Segrè,"Segrè, Gino",,"=""014200278X""","=""9780142002780""",0,3.94,Penguin Books,Paperback,320,2003,2002,,2017/02/12,"to-read, history, history-of-science, learning, munger, nonfiction, science","to-read (#259), history (#78), history-of-science (#47), learning (#29), munger (#5), nonfiction (#162), science (#130)",to-read,,,,0,,,0,,,,,
