Book Id,Title,Author,Author l-f,Additional Authors,ISBN,ISBN13,My Rating,Average Rating,Publisher,Binding,Number of Pages,Year Published,Original Publication Year,Date Read,Date Added,Bookshelves,Bookshelves with positions,Exclusive Shelf,My Review,Spoiler,Private Notes,Read Count,Owned Copies
2156,Persuasion,Jane Austen,"Austen, Jane","Deidre Shauna Lynch, James Kinsley","=""0192802631""","=""9780192802637""",0,4.15,Oxford University Press,Paperback,249,2004,1817,,2015/08/16,"to-read, bbc, classics, fiction, kindle","to-read (#168), bbc (#91), classics (#98), fiction (#293), kindle (#170)",to-read,,,,0,0
12497,No Country for Old Men,Cormac McCarthy,"McCarthy, Cormac",,"=""""","=""""",0,4.16,Knopf Doubleday Publishing Group,Paperback,309,2006,2005,,2014/02/09,"to-read, fiction, made-into-movie, kindle","to-read (#62), fiction (#137), made-into-movie (#35), kindle (#162)",to-read,,,,0,0
16331,"Murder at the Vicarage (Miss Marple, #2)",Agatha Christie,"Christie, Agatha",,"=""1579126251""","=""9781579126254""",0,4.05,Black Dog & Leventhal Publishers,Hardcover,288,2006,1930,,2014/02/09,"to-read, fiction, kindle","to-read (#10), fiction (#17), kindle (#158)",to-read,,,,0,0
886066,"Matter (Culture, #8)",Iain M. Banks,"Banks, Iain M.",,"=""1841494186""","=""9781841494180""",0,4.10,Orbit,Paperback,593,2008,2008,,2017/04/13,"to-read, fiction, kindle, science-fiction, space","to-read (#199), fiction (#325), kindle (#152), science-fiction (#34), space (#30)",to-read,,,,0,0
45032,Mansfield Park,Jane Austen,"Austen, Jane","Kathryn Sutherland, Charles Edmund Brock","=""""","=""""",0,3.86,Penguin Books,Paperback,488,2003,1814,,2017/04/13,"to-read, fiction, kindle","to-read (#198), fiction (#324), kindle (#151)",to-read,,,,0,0
12016,"Look to Windward (Culture, #7)",Iain M. Banks,"Banks, Iain M.",,"=""0743421922""","=""9780743421928""",0,4.22,Pocket Books/Simon & Schuster (NY),Paperback,496,2002,2000,,2014/10/21,"to-read, fiction, highly-recommended, kindle","to-read (#114), fiction (#201), highly-recommended (#4), kindle (#148)",to-read,,,,0,0
12017,"Inversions (Culture, #6)",Iain M. Banks,"Banks, Iain M.",,"=""074341196X""","=""9780743411967""",0,3.95,Pocket Books,Paperback,343,2001,1998,,2017/04/11,"to-read, fiction, kindle, science-fiction","to-read (#197), fiction (#322), kindle (#142), science-fiction (#33)",to-read,,,,0,0
159210,How the Scots Invented the Modern World: The True Story of How Western Europe’s Poorest Nation Created our World & Everything In It,Arthur Herman,"Herman, Arthur",,"=""0609809997""","=""9780609809990""",0,3.93,Random House,Paperback,480,2002,2001,,2017/02/12,"to-read, history, learning, munger, nonfiction, kindle","to-read (#182), history (#75), learning (#16), munger (#3), nonfiction (#157), kindle (#137)",to-read,,,,0,0
12013,"Excession (Culture, #5)",Iain M. Banks,"Banks, Iain M.",,"=""0553575376""","=""9780553575378""",0,4.20,Random House Inc,Mass Market Paperback,500,1998,1996,,2017/04/11,"to-read, fiction, kindle, science-fiction","to-read (#196), fiction (#319), kindle (#128), science-fiction (#32)",to-read,,,,0,0
6969,Emma,Jane Austen,"Austen, Jane",Fiona Stafford,"=""""","=""""",0,4.05,Penguin Books,Paperback,474,2003,1815,,2015/08/16,"to-read, bbc, classics, fiction, kindle","to-read (#167), bbc (#90), classics (#97), fiction (#292), kindle (#125)",to-read,,,,0,0
20663770,Death by Black Hole: And Other Cosmic Quandaries,Neil deGrasse Tyson,"Tyson, Neil deGrasse",,"=""039335038X""","=""9780393350388""",0,4.10,W. W. Norton & Company,Paperback,384,2014,2006,,2017/04/11,"kindle, learning, to-read, nonfiction, science, space","kindle (#122), learning (#26), to-read (#195), nonfiction (#171), science (#136), space (#28)",to-read,,,,1,0
17061,Coraline,Neil Gaiman,"Gaiman, Neil",Dave McKean,"=""0061139378""","=""9780061139376""",0,4.12,William Morrow Paperbacks,Paperback,176,2006,2002,,2014/02/09,"to-read, fiction, award-winning, kindle","to-read (#22), fiction (#59), award-winning (#33), kindle (#117)",to-read,,,,0,0
3758,"Casino Royale (James Bond, #1)",Ian Fleming,"Fleming, Ian",Jeffery Deaver,"=""014200202X""","=""9780142002025""",0,3.74,Penguin,Mass Market Paperback,192,2002,1953,,2017/04/11,"to-read, classics, fiction, kindle, made-into-movie","to-read (#194), classics (#108), fiction (#315), kindle (#116), made-into-movie (#88)",to-read,,,,0,0
4799,"Cannery Row (Cannery Row, #1)",John Steinbeck,"Steinbeck, John",,"=""014200068X""","=""9780142000687""",4,4.06,Penguin Books,Paperback,181,2002,1945,2014/05/06,2014/02/09,"fiction, classics, kindle","fiction (#141), classics (#43), kindle (#114)",read,,,,1,0
19380,Candide,Voltaire,"Voltaire, Voltaire","Rockwell Kent, Walter Jerrold, Don Hagen, Sara Gioacchino Corcos","=""0486266893""","=""9780486266893""",0,3.76,"Dover Publications, Incorporated",Paperback,129,1991,1759,,2017/04/11,"to-read, classics, fiction, kindle, humor, philosophy","to-read (#193), classics (#107), fiction (#314), kindle (#113), humor (#9), philosophy (#16)",to-read,,,,0,0
31242,Bleak House,Charles Dickens,"Dickens, Charles","Nicola Bradbury, Hablot Knight Browne","=""0143037617""","=""9780143037613""",0,4.02,Penguin Books,Paperback,1017,2006,1853,,2015/08/16,"to-read, bbc, fiction, kindle","to-read (#165), bbc (#81), fiction (#289), kindle (#108)",to-read,,,,0,0
6867,Atonement,Ian McEwan,"McEwan, Ian",,"=""038572179X""","=""9780385721790""",0,3.94,Anchor Books,Paperback,351,2003,2001,,2014/02/09,"to-read, fiction, made-into-movie, bbc, award-winning, history, kindle","to-read (#23), fiction (#61), made-into-movie (#20), bbc (#35), award-winning (#14), history (#53), kindle (#107)",to-read,,,,0,0
662,Atlas Shrugged,Ayn Rand,"Rand, Ayn",Leonard Peikoff,"=""0452011876""","=""9780452011878""",0,3.69,Plume,Paperback,1168,1999,1957,,2014/02/09,"to-read, fiction, classics, kindle","to-read (#28), fiction (#79), classics (#22), kindle (#106)",to-read,,,,0,0
667,Anthem,Ayn Rand,"Rand, Ayn",Leonard Peikoff,"=""0452281253""","=""9780452281257""",0,3.61,NAL,Paperback,105,1999,1938,,2015/04/19,"fiction, to-read, kindle","fiction (#231), to-read (#125), kindle (#105)",to-read,,,,0,0
3087,A Room with a View,E.M. Forster,"Forster, E.M.",,"=""1420925431""","=""9781420925432""",0,3.90,Digireads.Com,Paperback,119,2005,1908,,2015/03/04,"fiction, classics, highly-recommended, to-read, kindle","fiction (#222), classics (#81), highly-recommended (#7), to-read (#121), kindle (#97)",to-read,,,,0,0
32829,Journey to the Center of the Earth,Jules Verne,"Verne, Jules","Lowell Bair, Kim Stanley Robinson","=""0553213970""","=""9780553213973""",0,3.85,Bantam,Mass Market Paperback,240,1991,1864,,2014/02/09,"to-read, fiction, classics, kindle","to-read (#53), fiction (#127), classics (#37), kindle (#96)",to-read,,,,0,0
310612,A Confederacy of Dunces,John Kennedy Toole,"Toole, John Kennedy",Walker Percy,"=""0802130208""","=""9780802130204""",0,3.89,Grove Weidenfeld,Paperback,394,1994,1980,,2015/08/16,"to-read, award-winning, bbc, fiction, humor, kindle","to-read (#154), award-winning (#6), bbc (#6), fiction (#265), humor (#6), kindle (#95)",to-read,,,,0,0
31300,"A Caribbean Mystery (Miss Marple, #10)",Agatha Christie,"Christie, Agatha",,"=""0451199928""","=""9780451199928""",0,3.84,Signet,Paperback,224,2000,1964,,2017/04/11,"to-read, fiction, kindle","to-read (#192), fiction (#312), kindle (#92)",to-read,,,,0,0
70535,"2001: A Space Odyssey (Space Odyssey, #1)",Arthur C. Clarke,"Clarke, Arthur C.",,"=""""","=""""",0,4.17,Roc,Paperback,297,2000,1968,,2014/02/09,"to-read, fiction, made-into-movie, kindle","to-read (#61), fiction (#136), made-into-movie (#34), kindle (#91)",to-read,,,,0,0
61535,The Selfish Gene,Richard Dawkins,"Dawkins, Richard",,"=""0199291152""","=""9780199291151""",0,4.16,Oxford University Press,Paperback,360,2006,1976,,2014/02/10,"to-read, biology, science, kindle, nonfiction, learning, munger, philosophy","to-read (#2), biology (#16), science (#24), kindle (#56), nonfiction (#79), learning (#21), munger (#10), philosophy (#13)",to-read,,,,0,0
689941,"Living within Limits: Ecology, Economics, and Population Taboos",Garrett Hardin,"Hardin, Garrett",,"=""0195093852""","=""9780195093858""",0,4.00,Oxford University Press,Paperback,352,1995,1993,,2017/02/12,"to-read, biology, learning, island, munger, nonfiction, science, library-open","to-read (#186), biology (#64), learning (#20), island (#12), munger (#9), nonfiction (#162), science (#129), library-open (#11)",to-read,,,,0,0
755105,Ice Age,John Gribbin,"Gribbin, John",Mary Gribbin,"=""0141007303""","=""9780141007304""",0,4.04,Penguin Books,Hardcover,112,2003,2001,,2017/02/12,"to-read, history, history-of-science, learning, munger, nonfiction, science","to-read (#181), history (#74), history-of-science (#43), learning (#15), munger (#2), nonfiction (#156), science (#124)",to-read,,,,0,0
6428887,Pirate Latitudes,Michael Crichton,"Crichton, Michael",,"=""0061929379""","=""9780061929373""",4,3.49,Harper,Hardcover,312,2009,2009,2016/12/29,2016/12/24,"fiction, guestroom, ocean","fiction (#304), guestroom (#19), ocean (#40)",read,,,,1,0
30152,In God We Trust: All Others Pay Cash,Jean Shepherd,"Shepherd, Jean",,"=""0385021747""","=""9780385021746""",0,3.88,Broadway Books,Paperback,264,1991,1966,,2016/12/24,"fiction, made-into-movie, humor, to-read","fiction (#305), made-into-movie (#83), humor (#8), to-read (#178)",to-read,,,,0,0
17780,In the Heart of the Sea: The Tragedy of the Whaleship Essex,Nathaniel Philbrick,"Philbrick, Nathaniel",,"=""0141001828""","=""9780141001821""",3,4.16,Penguin Books,Paperback,302,2001,2000,2016/10/08,2014/02/09,"ocean, history, nonfiction","ocean (#9), history (#67), nonfiction (#142)",read,,,,1,0
7996,"Redwall (Redwall, #1)",Brian Jacques,"Jacques, Brian",,"=""1862301387""","=""9781862301382""",4,4.14,Red Fox,Paperback,352,2006,1986,2016/06/20,2014/05/07,"fiction, bedroom, kindle, guestroom","fiction (#174), bedroom (#21), kindle (#12), guestroom (#13)",read,,,,1,0
29454366,Deep Into Deco: The Diver's Decompression Textbook,Asser Salama,"Salama, Asser",,"=""1930536798""","=""9781930536791""",0,4.40,Best Publishing Company,Paperback,120,2015,,,2016/04/27,"to-read, diving, island, nonfiction, ocean, science, highly-recommended, learning","to-read (#176), diving (#15), island (#11), nonfiction (#133), ocean (#38), science (#110), highly-recommended (#23), learning (#13)",to-read,,,,0,0
5795586,"Sea Dwellers: The Humor, Drama, and Tragedy of the U.S. Navy Sealab Programs",Bob Barth,"Barth, Bob",,"=""0965335933""","=""9780965335935""",0,4.25,Doyle Pub Co,Paperback,184,2000,2000,,2016/03/12,"to-read, biography, diving, history, island, nonfiction, ocean, science, highly-recommended, history-of-science, learning","to-read (#175), biography (#30), diving (#14), history (#63), island (#10), nonfiction (#132), ocean (#37), science (#109), highly-recommended (#22), history-of-science (#37), learning (#12)",to-read,,,,0,0
7682,The Great Train Robbery,Michael Crichton,"Crichton, Michael",,"=""0553129198""","=""9780553129199""",4,3.89,Bantam Books,Mass Market Paperback,300,1979,1975,2015/12/14,2014/04/30,fiction,fiction (#168),read,,,,1,0
7670,"The Andromeda Strain (Andromeda, #1)",Michael Crichton,"Crichton, Michael",,"=""0060541814""","=""9780060541811""",4,3.91,Avon,Mass Market Paperback,327,2003,1969,2015/11/27,2014/02/09,"biology, fiction, made-into-movie, science, science-fiction","biology (#56), fiction (#300), made-into-movie (#81), science (#106), science-fiction (#22)",read,,,,1,0
12307777,Our Dying Planet: An Ecologist's View of the Crisis We Face,Peter F. Sale,"Sale, Peter F.",,"=""0520267567""","=""9780520267565""",0,3.91,University of California Press,Hardcover,360,2011,2011,,2015/11/02,"to-read, biology, island, nonfiction, ocean, science","to-read (#173), biology (#55), island (#9), nonfiction (#126), ocean (#35), science (#104)",to-read,,,,0,0
2956,The Adventures of Huckleberry Finn,Mark Twain,"Twain, Mark","Guy Cardwell, E.W. Kemble, John Seelye, Walter Trier, Tom Wilson, William Little Hughes","=""0142437174""","=""9780142437179""",3,3.83,Penguin Classics,Paperback,327,2002,1884,,2014/02/09,"banned, classics, fiction","banned (#21), classics (#101), fiction (#299)",read,,,,1,0
130792,Diving Science,Michael Strauss,"Strauss, Michael",Igor V. Aksenov,"=""0736048308""","=""9780736048309""",0,4.25,Human Kinetics,Paperback,408,2004,2004,,2014/09/09,"to-read, diving, highly-recommended, nonfiction, ocean, science, island, library-open","to-read (#111), diving (#2), highly-recommended (#2), nonfiction (#6), ocean (#17), science (#39), island (#8), library-open (#7)",to-read,,,,0,0
6189421,Deco for Divers,Mark Powell,"Powell, Mark",,"=""1905492073""","=""9781905492077""",0,4.64,Aquapress,Paperback,240,2008,2008,,2014/09/09,"to-read, highly-recommended, nonfiction, ocean, science, diving, island","to-read (#111), highly-recommended (#1), nonfiction (#5), ocean (#16), science (#38), diving (#1), island (#7)",to-read,,,,0,0
15823480,Anna Karenina,Leo Tolstoy,"Tolstoy, Leo","Aylmer Maude, Louise Maude, Dieter Wellershoff, Bruno Goetz, Lev Tolstoj, Léon Tolstoï","=""""","=""""",0,4.09,Vintage,Paperback,964,2012,1878,,2014/02/09,"to-read, top-100-lifetime, fiction, made-into-movie, classics, kindle, bbc","to-read (#17), top-100-lifetime (#34), fiction (#49), made-into-movie (#18), classics (#15), kindle (#35), bbc (#87)",to-read,,,,0,0
7144,Crime and Punishment,Fyodor Dostoevsky,"Dostoevsky, Fyodor","David McDuff, Joseph Frank","=""""","=""""",0,4.27,Penguin,Paperback,671,2002,1866,,2014/02/09,"to-read, fiction, classics, life-changing, kindle, bbc","to-read (#25), fiction (#72), classics (#19), life-changing (#9), kindle (#40), bbc (#84)",to-read,,,,0,0
18405,Gone with the Wind,Margaret Mitchell,"Mitchell, Margaret",,"=""""","=""""",4,4.31,Warner Books,Mass Market Paperback,1037,1999,1936,2015/05/24,2014/02/09,"top-100-lifetime, fiction, made-into-movie, classics, award-winning, history, bbc","top-100-lifetime (#9), fiction (#33), made-into-movie (#14), classics (#6), award-winning (#1), history (#38), bbc (#79)",read,,,,1,0
1618,The Curious Incident of the Dog in the Night-Time,Mark Haddon,"Haddon, Mark",,"=""1400032717""","=""9781400032716""",4,3.89,Vintage,Paperback,226,2004,2003,,2014/02/09,"read-again, bbc, award-winning, fiction","read-again (#4), bbc (#43), award-winning (#18), fiction (#284)",read,,,,1,0
4214,Life of Pi,Yann Martel,"Martel, Yann",,"=""0770430074""","=""9780770430078""",3,3.94,Seal Books,Paperback,460,2006,2001,,2014/02/09,"bbc, award-winning, fiction","bbc (#36), award-winning (#15), fiction (#280)",read,,,,1,0
28407,Germinal,Émile Zola,"Zola, Émile",Roger Pearson,"=""0140447423""","=""9780140447422""",0,4.19,Penguin Classics,Paperback,592,2004,1885,,2015/08/16,"to-read, bbc, fiction, classics, history","to-read (#160), bbc (#21), fiction (#274), classics (#88), history (#51)",to-read,,,,0,0
3431,The Five People You Meet in Heaven,Mitch Albom,"Albom, Mitch",,"=""""","=""""",5,3.99,Hyperion,Paperback,196,2003,2003,,2015/08/16,"bbc, fiction, guestroom, philosophy, read-again","bbc (#12), fiction (#268), guestroom (#16), philosophy (#3), read-again (#7)",read,,,,1,0
7190,The Three Musketeers,Alexandre Dumas,"Dumas, Alexandre","Richard Pevear, Philip Bates, William Barrow, August Zoller, Marisa Zini, Moshe Ukle, Pierre Toutain-Dorbec, John      Lee, Jacques Georges Clemenc Le Clercq, Natalie Montoto, S.M. Sheley, Daniel Rasmusson, Louis Jourdan, Walter Covell, Michael Page, Brett Helquist, Michael Hugh Johnson, Sylvie Thorel-Cailleteau, Milo Winter, Bill Homewood, Arthur Paul John Charles James Gore Sudley, S.N. Rizvi, Giorgio Manganelli, William Robson, Isabel Ely Lord, Александр Дюма","=""""","=""""",0,4.09,Modern Library,Paperback,625,2001,1844,,2014/08/24,"to-read, classics, fiction, disney, made-into-movie, kindle, bbc","to-read (#102), classics (#60), fiction (#182), disney (#14), made-into-movie (#56), kindle (#68), bbc (#4)",to-read,,,,0,0
18170549,The Opposite of Loneliness: Essays and Stories,Marina Keegan,"Keegan, Marina",,"=""1476753628""","=""9781476753621""",4,3.85,Scribner,ebook,241,2014,2014,2015/08/14,2014/06/11,"award-winning, kindle, nonfiction, biography","award-winning (#4), kindle (#10), nonfiction (#72), biography (#21)",read,,,,1,0
19395553,Our Mathematical Universe: My Quest for the Ultimate Nature of Reality,Max Tegmark,"Tegmark, Max",,"=""1846144760""","=""9781846144769""",0,4.19,Allen Lane,Hardcover,432,2014,2012,,2015/05/21,"nonfiction, science, learning, to-read, space","nonfiction (#89), science (#82), learning (#5), to-read (#146), space (#17)",to-read,,,,0,0
